name,phone,city,state,pincode,business_status,latitude,longitude,formatted_address,place_id,rating,user_ratings_total
Patel Computerised Dharam Kanta,,Dhamna Khurd,Uttar Pradesh,212631,OPERATIONAL,26.0478604,80.2780393,Patel Chauraha Amauli-Koriyan Road Dhamana Khurd,ChIJ6RcTscL3nDkRGpPr5sh3oYo,4.6,11.0
Prabhat Computerised Dharm Kanta,079857 03913,Gujela,Uttar Pradesh,209206,OPERATIONAL,26.1112123,80.1665507,"Jhansi - Mirjapur Hwy, Gujela",ChIJmVoHEMBVnDkRPhsmpJLrd3U,4.1,16.0
Jai Hanuman Dharam kanta,,babupur,Uttar Pradesh,212631,OPERATIONAL,26.0151221,80.3938435,"1lane, chaman nagar, Chaman nagar, babupur",ChIJy3TffAD1nDkRXsCdTDyic0A,4.5,2.0
Uttam Dharma Kaanta (capacity 100 Ton),,Jahanabad,Uttar Pradesh,212659,OPERATIONAL,26.1036421,80.3422176,"House No. 102, SH 46, Jahanabad",ChIJUaMTX5hYnDkR0UybQ32Almc,4.4,12.0
Bala ji Dharmkanta बालाजी धर्मकांटा,,Bhagwantnagar,Uttar Pradesh,209864,OPERATIONAL,26.2158447,80.7453905,"6P8W+85J, Bhagwantnagar, Gobaraha",ChIJLbVcZgB5nDkRdA829a17yl0,4.9,18.0
Sri Bajrang Dharam kanta,,Birpur Dithwa,Uttar Pradesh,209863,OPERATIONAL,26.2495098,80.6740414,"6MXF+RJ3, Birpur Dithwa, Ruppur Joravarpur",ChIJ8RxwKSt7nDkRdFFcNqRsRiU,5.0,1.0
Vinayak Dharamkanta,,Bhagwantnagar,Uttar Pradesh,209864,OPERATIONAL,26.2162881,80.74683449999999,"buxar road, Bhagwantnagar, Gobaraha",ChIJya60HyR5nDkRwGpoDQ9Flss,4.0,3.0
Krishna Dharamkata,,Bindki,Uttar Pradesh,212635,OPERATIONAL,26.0305177,80.5880743,"20, Mughal Rd, Azad Nagar, Bindki, Hajratpur",ChIJ4fWoxSeJnDkRM6u3f9Trt2E,3.0,2.0
Bajrang Dharam Kanta,,Lalganj,Uttar Pradesh,229206,OPERATIONAL,26.1638921,80.9656285,"Front of Mandi Samiti, Kanpur Road, Chamanganj Saketnager, Lalganj, Korihara",ChIJw_pv3rSDmzkRLR7NX1DwXAQ,4.6,16.0
Shri Radhe Dharam Kanta bindki,,Bindki,Uttar Pradesh,212635,OPERATIONAL,26.0263374,80.59867299999999,"Kunwerpur, Mughal Rd, Bindki, Jafrabad",ChIJiQNwpfGJnDkRWZH285jl4fY,4.5,2.0
Maa pitambaraa Dharam kanta,,Malipur,Uttar Pradesh,212651,OPERATIONAL,25.9939011,80.9145722,"XWV7+HR, Malipur",ChIJy3hAfQB7mzkRARDoLYb5Xzw,,
SAINIK DHARM KANTA,,Fatehpur,Uttar Pradesh,212654,OPERATIONAL,26.0224149,80.97322869999999,"near sainik resturant 11 mil, Fatehpur, Naugaon",ChIJ2RuPAAN7mzkRqRvvKaQXFAI,,
JS Dharma Kaata,,,Uttar Pradesh,212657,OPERATIONAL,26.0433262,80.5532099,2HV3+87P,ChIJF_xk9a-JnDkRK6tbzRCTCfE,,
Shri Balaji Fauji Dharm Kanta 150 Metric Ton श्री बाला जी फौजी धर्म कांटा 150 मीट्रिक टन,,RAEBARELI,Uttar Pradesh,229122,OPERATIONAL,26.3060083,81.0271365,"Near Guru Bux Ganj Bchhranwa Lalganj Road, SH-13, गुरु बक्श गंज, RAEBARELI",ChIJLReu9R-bmzkRnzTx-2IGRvg,,
Vishnu Dharam Kanta,,Korihar,Uttar Pradesh,229130,OPERATIONAL,26.274551,81.0709607,"73FC+R8, Korihar",ChIJu5JvAxqbmzkRLx-ntnH2nlI,3.7,3.0
Abdulla Dharm Kata,,Dighwara,Uttar Pradesh,212652,OPERATIONAL,25.8675056,81.11291630000001,"V497+252, Dighwara",ChIJSW_QGQxtmzkRcvh64ed0Gf4,4.7,9.0
National Dharm kanta,,Brahmani,Uttar Pradesh,229302,OPERATIONAL,26.2531278,81.4154258,"7C38+753, Fursatganj Railway Fidar Link Rd, Brahmani, Nigohan",ChIJMc5zVgCpmzkRHLn9WRC6XsA,5.0,4.0
Medhawn Jay Ambey Dharm Kanta,096164 15172,Garhi Mutwalli,Uttar Pradesh,229405,OPERATIONAL,26.1874992,81.2500333,"57P2+X2X, Pratapgarh - Raebareli Rd, Garhi Mutwalli",ChIJf1wA7xehmzkRFFE3fsiALJU,5.0,1.0
Maa parvati dharam kanta,078008 06108,Raebareli,Uttar Pradesh,229001,OPERATIONAL,26.1646505,81.2533741,"Lucknow - Prayagraj Rd, Jhakrasi, Raebareli",ChIJr-JmJRynmzkRK1JDLNn4ZEk,5.0,3.0
Awadh Digital Dharm kanta,,,Uttar Pradesh,229207,OPERATIONAL,26.068152,81.04628,"Fatehpur Road, Dalmau, Raebareli",ChIJAfb3OHt3mzkRA9vZX6r7bUM,4.3,6.0
Mamta dharamkanta,,Saitahapurwa,Uttar Pradesh,229404,OPERATIONAL,25.9205561,81.2900865,"W7CR+62G, Saitahapurwa, Unchahar",ChIJ2xZLv20RmzkR5cNt1JyOPz0,5.0,2.0
National Dharm kanta,,Fursatganj,Uttar Pradesh,229001,OPERATIONAL,26.2298922,81.238509,"66HQ+XC2, Railway Station Rd, PNT Colony, Fursatganj, Raebareli",ChIJpWIFYAChmzkRSoZbzNKLIKc,,
Hindustan dharam kanta,,Salon Bazar,Uttar Pradesh,229127,OPERATIONAL,26.027903,81.44594699999999,"2CHW+5HH, Salon - Jagatpur Rd, Salon Bazar, Salon",ChIJt8kI2HgDmzkRzuG0Cmqx-No,,
Hind dharam kanta,,Pratapgarh,Uttar Pradesh,230002,OPERATIONAL,25.8927771,81.9298824,"Patel nagar ,city, Pratapgarh",ChIJExcyLMiVmjkR_yTje7_oivk,5.0,4.0
OM Namah Shivay Dharm Katta,,Maniari Aliganj,Uttar Pradesh,227805,OPERATIONAL,26.3383372,81.87028819999999,"NH731, Nagchauri puram",ChIJ60lFjYZnmjkRIUekC68pJJA,4.0,6.0
Jai mai durga dharam kanta,,Sarai Sagar,Uttar Pradesh,230131,OPERATIONAL,25.8700878,81.9690284,"VXC9+2JJ, Sarai Sagar",ChIJ7epDE5WXmjkRHE0i9VbIXK4,5.0,1.0
Singh Dharam Kanta,,Maharajpur,Uttar Pradesh,227405,OPERATIONAL,26.117002,81.73362039999999,"4P8M+RC5, Kakwa Rd, Maharajpur, Aghar",ChIJW_vu7HL3mjkRhcxmJQgawEU,4.9,7.0
Bhagwati dharma kanta,096708 70807,Bhikhi Pur,Uttar Pradesh,227807,OPERATIONAL,26.349838,81.7633627,"PURE loniya, musafirkhana, Bhikhi Pur",ChIJsarzYdxbmjkRMeTXcUKrCg8,4.5,2.0
SHIV DHARAM KANTA,095199 64876,Lalganj Ajhara,Uttar Pradesh,229410,OPERATIONAL,25.9753671,81.614468,"Pure bodhi singh, raniganj kaithola, Lalganj Ajhara, Benipur",ChIJ7ypBy5HlmjkRyW5-Psr_qC4,,
एस बी धर्म-काँटा(S B Weighbridge),096162 30017,Kaloo Jalalpur,Uttar Pradesh,229124,OPERATIONAL,25.9984368,81.5228262,Kaloo Jalalpur,ChIJoymP2Mz9mjkRmP7Niqcb-wY,5.0,1.0
नील कंठ आटोल गैरेज,,Arjunpur,Uttar Pradesh,229410,OPERATIONAL,25.9650602,81.61565569999999,"XJ88+27C, Raniganj, Arjunpur, Lakhansenpur",ChIJ91u1fbjlmjkRwPTnHV_vajI,,
Mahadev Dharam Kanta,079851 40997,Narayanpur,Uttar Pradesh,228001,OPERATIONAL,26.2315571,82.07641629999999,"Varanasi - Lucknow Rd, near Stella Maris Convent School Road, Narayanpur",ChIJlzPODM99mjkR9xe3QpC5gm8,4.4,23.0
Vineet Digital dharamkanta,097932 71871,Chanda,Uttar Pradesh,222303,OPERATIONAL,26.0615337,82.3271953,"near Chanda bypas, Village- dhakapur, Chanda",ChIJmR0Icp97kDkRDiGEMpoexwg,5.0,1.0
Shree Ganesh Dharam kanta,,Sultanpur,Uttar Pradesh,228141,OPERATIONAL,26.2899187,82.22708850000001,"76QG+XR8, Jagatpur, Sultanpur",ChIJB7JMPgCBkDkRKOuR-2oc0yc,5.0,1.0
Ganna kata,,Haripur,Uttar Pradesh,228161,OPERATIONAL,26.0665886,82.42517989999999,"3C8G+J3M, Haripur",ChIJC4NgqAJlkDkRoFR94SYqklk,2.0,3.0
Baranwal Dharam Kanta,,Amethi,Uttar Pradesh,पिन - 228159,OPERATIONAL,26.1388596,82.0426788,"42QV+G3V गोविन्द हार्डवेयर के सामने , जिला, दुर्गापुर बाजार, Amethi - Durgapur Rd, Amethi",ChIJw7ONkxGHmjkRFkfl0HI2PrQ,4.2,10.0
Jai Bajrang Dharmkanta,099876 44270,Karaudi Kalan,Uttar Pradesh,228161,OPERATIONAL,26.0509621,82.4231317,Karaudi Kalan,ChIJJdDisNBlkDkRb-oSAFQglog,5.0,1.0
Kishna Dharm kanta Vijtethuaa rajapur Surapur,,Surapur,Uttar Pradesh,228161,OPERATIONAL,26.1146014,82.4371041,"Karaundi road, Vijethua Rd, Surapur, Bhawanipur",ChIJk3ZjVBdlkDkRI2S1D3uf-J0,4.0,2.0
Rahi Dharam Kanta,099844 41908,Ramganj,Uttar Pradesh,228159,OPERATIONAL,26.1080272,82.03869189999999,"near Shakti Singh Petrol Pump, Bharatnagar, Ramganj, Vishundas Pur",ChIJaWEMbQGJmjkRJlYArun8esw,,
Jai Bharat Dharmkana,,Sultanpur,Uttar Pradesh,228001,OPERATIONAL,26.2508858,82.0436017,"722V+9C5, SH 34, Amhat, Sultanpur",ChIJiYIWwrh9mjkRbLygngRe1e0,,
Ram kumar sahara,089320 31558,Dewarh,Uttar Pradesh,222303,OPERATIONAL,26.1027761,82.3492579,"483X+4P6, Dewarh",ChIJAQAAQHR7kDkReJYmDqrug4s,,
New dharmkanta,,Gorthani,Uttar Pradesh,223223,OPERATIONAL,26.3077056,82.96648449999999,"8X58+5JG, Deurpur Rd, Gorthani",ChIJN3q1cAABkTkRxIWuKqFRWqY,3.0,1.0
TBS DHARAMKATA,,Tighara,Uttar Pradesh,223104,OPERATIONAL,25.9638115,82.6036596,"XJ73+GF7, Kheta Sarai-Khutahan Rd, Tighara, Baharipur",ChIJqzhsCOVDkDkRI4QlFbN6NlA,4.7,21.0
मां लक्ष्मी कम्प्यूटराइज्ड घर्म काँटा,,Ram Nagar,Uttar Pradesh,223105,OPERATIONAL,26.1085774,82.5758547,"4H5G+C8H, Sultanpur Road, Shahgunj, Ram Nagar",ChIJdZ2n009dkDkRkS-XcCD2rQk,2.3,3.0
रामेष्ट धर्मकांटा,,Dohrighat,Uttar Pradesh,275303,OPERATIONAL,26.2621607,83.50093799999999,"रामेष्ट धर्मकाँटा 200 meter south of Azamgarh bypass road, Dohrighat",ChIJ0z2MC_ODkTkRXw16WkSQMd4,5.0,3.0
Shri Radhe dharmkanta,,Singhpur,Uttar Pradesh,276126,OPERATIONAL,25.8765533,83.2064893,"Singhpur, Maniha",ChIJJf9i2XXBkTkRlVpXggZ_LaA,,
Mahula dam,,Parewa Rudrapur,Uttar Pradesh,276122,OPERATIONAL,26.2490944,83.4126249,"Tekanpur Choti Saryu Bridge, Mahula Garwal Dam Rd, Parewa Rudrapur",ChIJBas2mnadkTkRXYiRN1ygz0Q,3.2,6.0
Vaishnavi Computerised Dharm Kata,,Kopaganj,Uttar Pradesh,275305,OPERATIONAL,26.0226618,83.5741796,"2HFF+3M7, Railway crossing, Kopaganj",ChIJ1XunLcGJkTkRnWcsJfYJ-gA,5.0,4.0
MAA AMBEY DHARAM KANTA 100 TON CAPACITY,,Abhanpur,Uttar Pradesh,221709,OPERATIONAL,25.9031016,83.8675267,"WV39+62R, Raghopur, Abhanpur, Sahawpur",ChIJKcMu7mcVkjkRAcLpdp5cj5c,5.0,6.0
Shivansh Dharamkanta,,Ghosi,Uttar Pradesh,275304,OPERATIONAL,26.0921982,83.5470913,"3GRW+VRG, Varanasi - Gorakhpur Hwy, Ghosi, Zamalpur Mirzapur",ChIJX8hKobiHkTkRY39et1kTypE,3.9,9.0
BABA BAIJNATH DHARMA KANTA (बाबा बैजनाथ धर्म कांटा) Capacity(क्षमता):- 120 Ton(टन),,Salempur,Uttar Pradesh,274509,OPERATIONAL,26.3096312,83.9065499,"Deoria road, Salempur, Maharha Bagh",ChIJu4X7CJXLkzkRld0fxDeosSk,4.0,2.0
Chaurasia computerised dharmkanta,,Choukia,Uttar Pradesh,221715,OPERATIONAL,26.1160973,83.8619239,"more, Choukia",ChIJDWRfQEQ3kjkRcuNf9agrhJ0,4.6,5.0
Maa laxmi computerized dharmkata,,Gontha,Uttar Pradesh,275303,OPERATIONAL,26.229017,83.51117099999999,"6GH6+HPF, Gontha, Kharkauli",ChIJYVbuPgCBkTkRkOxiCBVIDTY,5.0,1.0
Shiva Dharamadi Kanta,,Rasra,Uttar Pradesh,221712,OPERATIONAL,25.8694527,83.8580819,"VV95+Q6P, Station Rd, Rasra",ChIJW6kK980VkjkRridQDjhnAyg,3.4,16.0
Gahila dharm kanta,,Gahila,Uttar Pradesh,274604,OPERATIONAL,26.2670319,83.84465019999999,"7R8V+RV6, Gahila",ChIJ2RYrVQAzkjkR3g0dYjzioHE,,
Manchanda Dharamkanta,,Salempur,Uttar Pradesh,274509,OPERATIONAL,26.2939389,83.9241376,"7WVF+HMC, sidcul bypass road near salempur chowk, Salempur",ChIJXysDM93LkzkR3YcjtVlOJ-E,,
Shri bholenath traders dharmkanta and building materials,094158 43221,Sikandarpur,Uttar Pradesh,277303,OPERATIONAL,26.0463793,84.0639432,"Chetan kishor, Sikanderpur - Maniyar Rd, Sikandarpur",ChIJ-8ISv31FkjkRzN0IrifulpU,5.0,8.0
Siwan Dharam Kata,,Siwan,Bihar,841226,OPERATIONAL,26.2112384,84.37877859999999,"696H+FGR, Siwan",ChIJD5QNvIv7kjkREpUDYi8iqOg,4.8,5.0
Thakur ji Dharm kata STR,,Sahatwar,Uttar Pradesh,277209,OPERATIONAL,25.8529178,84.3815022,"V93J+5J6, Reoti Datha Rd, Barigarh, Sahatwar, Reoti",ChIJPVWUWgCNkjkRbPh900lC_Ak,,
Prasad dharam kata,,Siwan,Bihar,841226,OPERATIONAL,26.2114682,84.37816699999999,"NH 85, Chhapra - Siwan Rd, Siswan Tola, Siwan",ChIJD1RwrTP7kjkRzwcxudz6u8A,3.5,4.0
Khawaza Dharam Kanta,095047 89786,Mohiuddinpur,Bihar,841226,OPERATIONAL,26.2252151,84.3249021,"Abdul Samad Nagar, Mohiuddinpur, Bhada Kalan",ChIJzW2GfOr_kjkR9Zrb-BXEkwM,3.3,3.0
Weighting machine,,Mairwa,Bihar,841239,OPERATIONAL,26.2247782,84.1449841,"Langarpura, Mairwa, Chupchupwa",ChIJJbhhU6FTkjkRN6ibs_fR7bE,,
Jai ShreeRam Dharamkanta,072502 98880,Akhauripur,Bihar,802114,CLOSED_TEMPORARILY,25.4850553,83.8880744,"FVPQ+26G, Buxar - Chausa - Sasaram Rd, Akhauripur",ChIJx9kdpFX0jTkR-R5vvl-LJ_A,4.7,3.0
Mahadev Dharm Kanta,077648 33248,Mohammadpur,Bihar,841423,OPERATIONAL,26.3483797,84.70901549999999,"NH 27, Mohammadpur",ChIJYxDt4OonkzkRpKPJqk4bgMw,5.0,3.0
Bihar dharmkata,082404 28706,Chapra,Bihar,841442,OPERATIONAL,25.9236069,84.7667116,"Rampur, Chapra",ChIJU9oQ5O65kjkRZRuUAMoAj8s,1.0,1.0
Mahadev dharamkanta basantpur siwan,,Basant Pur,Bihar,841406,OPERATIONAL,26.1683128,84.6688396,"Main road, basantpur, Basant Pur, Sipah",ChIJobHWFpvdkjkRSQO8akLBdQo,4.3,3.0
Goyal Dharm kata,070620 60606,Gangapur,Rajasthan,322201,OPERATIONAL,26.4977774,76.749175,"Goyal digital dharmkata, RIICO, Gangapur",ChIJJR1UX7v1cTkROqc58rK1BSc,3.9,11.0
Agrawal Dharam Kanta ( new ),,Gangapur,Rajasthan,322201,OPERATIONAL,26.5021723,76.7454779,"GP2W+V59, RIICO, Gangapur, Udai Kalan rural",ChIJoagUz9j1cTkRuDOAvoh_31c,3.7,6.0
धर्मकांटा काशीपुरा,,Kashipura,Rajasthan,322243,OPERATIONAL,26.3939903,76.8594188,"9VV6+F7G, Kashipura",ChIJkYxbgf-NcTkR0dhkfPqWpsI,5.0,1.0
भोला कंचन धर्म कांटा,098289 19235,Kurgaon,Rajasthan,322255,OPERATIONAL,26.4405749,76.8266164,"sapotra road, hinjapur, Kurgaon",ChIJGz7YRxqNcTkROOwP3J2KJao,,
"धर्मकांटा, सैमरदा",,सेमार्दा,राजस्थान,322243,OPERATIONAL,26.3810116,76.841567,"9RJR+9M Bus Stand, Semarda",ChIJrQL2a9yNcTkRUmQTdMwkRHY,,
महादेव धर्मकांटा,,Hindaun,Rajasthan,322230,OPERATIONAL,26.7586377,77.02886199999999,"Q25H+FG5, RIICO, Hindaun",ChIJqb2VtKkvcjkRXTH54TIsdNk,,
rama dharmkanta,,Dholpur,Rajasthan,328001,OPERATIONAL,26.7347321,77.89669510000002,"RIICO GROWTH CENTER, 328001, Dholpur",ChIJ9_GIgDr_czkRq-rDUBFBejE,5.0,1.0
Shree BHUTESHWAR Dharmkanta,,Baseri,Rajasthan,328022,OPERATIONAL,26.7326957,77.5422198,"PGMR+3VH, Bharatpur - Bari Rd, Baseri",ChIJzxGjVtrdczkR5Sd5xOoCq4A,4.9,8.0
OM SAI DHARAM KANTA,096303 35859,Urhera,Madhya Pradesh,476219,OPERATIONAL,26.3993909,77.8519341,"9VX2+QQ3, near Chera, Urhera",ChIJCfAtbjxMcTkRiyEzU3Un3jA,2.9,10.0
Jai Durge dharam kanta,,Morena,Madhya Pradesh,476001,OPERATIONAL,26.4405093,77.8905874,"Morena, Hadbansi",ChIJ-ep_aABNcTkRrdc0gQ8yFMc,,
Balaji Dharam kanta,,Dholpur,Rajasthan,328001,OPERATIONAL,26.6905623,77.890186,"MVRR+63F, Chennai - Delhi Hwy, Gujjar Colony, Dholpur",ChIJa0MZpar_czkRlBP8nSQUVk8,2.0,3.0
B.P Dharamkanta,,Dholpur,Rajasthan,328001,OPERATIONAL,26.722599,77.89773459999999,"PVFX+24M, Unnamed Road, Rathor Colony, Dholpur, Sanda",ChIJTWWYMBb_czkR1TjBzS9QZHU,5.0,2.0
Shree Bhagwan Mobile Accessories And Electronic Kante And Mechanic Goods,098283 48222,Gwalior,Madhya Pradesh,476110,OPERATIONAL,26.4997553,78.0028291,"F2X3+W44, Kailash Narayan Bada, Choti Bazariya, Gwalior",ChIJK0Lw--mtdjkRZk8SRnmCfqE,,
"Heera Bhumiya Dharamkanta, Gohad, Bhind",,Gohad,Madhya Pradesh,477116,OPERATIONAL,26.4123901,78.4488117,"CC6X+XG3, Gohad, Banipura",ChIJYYfCPSqTdjkR8LcQNGYUpR8,5.0,1.0
SHREE GANGA DHARAMKANTA,,,Madhya Pradesh,477117,OPERATIONAL,26.3604359,78.2929798,"976V+55H, Malanpur",ChIJkytWXtW_djkRHKUN1RJMKJI,5.0,2.0
Maa shitla dharm kanta jarerua Morena,,Morena,Madhya Pradesh,476444,OPERATIONAL,26.4339151,78.0379068,"Maa shitla dharm kanta, Morena, Lohgarh",ChIJiatHlIOxdjkROo88hwRKkl0,4.3,11.0
Shri vishram Dharamkanta,,Bhagwasa,Madhya Pradesh,477116,OPERATIONAL,26.4377269,78.5022122,"CGQ2+3VW, Chandahara, Bhagwasa",ChIJxxDQghCPdjkR0kEgdUFBcGo,5.0,1.0
Mahaveer Dharma Kanta,089669 04974,Gwalior,Madhya Pradesh,476001,OPERATIONAL,26.4660379,78.013691,"Opp. Chonda Gaon, NH3 A B Road & Morena Highway, Gwalior",ChIJRfOoVRuydjkRItZqejfd8lc,4.7,16.0
Shri Ram Dharam kanta,,,Madhya Pradesh,476111,OPERATIONAL,26.7130671,78.2335226,"P67M+6CC, Pinahat Rd",ChIJN7OOAB0fdDkRBhdDLRinMmg,5.0,3.0
Rathore dharm kanta,,Gohad,Madhya Pradesh,477116,OPERATIONAL,26.4388563,78.42939020000001,"CCQH+GQR, Gohad Rd, Gohad",ChIJ60C7loqRdjkRP60gmbGp-ws,5.0,1.0
PARAS DHARAM KANTA,,Ambah,Madhya Pradesh,476111,OPERATIONAL,26.7017894,78.22851639999999,"PARAS DHARAM KANTA, Galla mandi, Bypass Road, Ambah",ChIJiWjzDwIfdDkRqT9p5TjHxWQ,,
Jai maa shitla dharam kanta,,Gohad,Madhya Pradesh,477116,OPERATIONAL,26.3962854,78.4328407,"Jail road, Badagar, Gohad",ChIJp5gh6MWTdjkRoKtdvZo3XPc,4.9,7.0
SHRI JAGMAN BABA DHARM KANTA GOHAD BHIND,099262 83054,Gohad,Madhya Pradesh,477116,OPERATIONAL,26.4481,78.413726,"CCX7+6FX, Gohad",ChIJa9iBRBGRdjkRe4TQ8b61rrI,1.0,1.0
Guru nanak dev ji dharam kanta,,Gohad,Madhya Pradesh,477116,OPERATIONAL,26.465901,78.40997589999999,"Hari singh ka pura, chauraha, Gohad",ChIJ0V9p2_eRdjkRwxeH_oqAUKw,,
Shri Mahaveer Dharamkanta,,Gohad,Madhya Pradesh,477116,OPERATIONAL,26.4526667,78.4259422,"Gohad Rd, near IFFCO E Bazar, Kushwah Mohalla, Gohad",ChIJdQlxIEORdjkRGJTgzNqpBMI,,
Shri shankar computerised dharam kanta,,Akoda,Madhya Pradesh,477332,OPERATIONAL,26.5285125,78.8887969,"GVHQ+CG3, Akoda, Umri",ChIJP2PgZABvdjkRes9I-v8w58o,5.0,1.0
Vishwanath Dharm kanta,,Kiratpura,Madhya Pradesh,477001,OPERATIONAL,26.5454201,78.7902216,"GQWR+539, Darpan Colony, Barohi Tiraha, Kiratpura",ChIJg5S46ft7djkRxsJBvl-3b3Q,3.6,31.0
श्री कामतानाथ धर्म काँटा,,Masuri,Madhya Pradesh,477105,OPERATIONAL,26.6024061,78.6815249,"JM2J+XJ6, Masuri",ChIJG7EO4tF9djkRwUuXqxfmPC8,5.0,1.0
Shree kedarnath Dharam kanta,089822 02117,Akoda,Madhya Pradesh,477332,OPERATIONAL,26.5200131,78.8945225,"GVCV+2R2, Lahar - Barha Rd, Akoda, Umri",ChIJV3kdGxBvdjkRcpVR5Q0B1TM,5.0,3.0
shri kamtha nath Dharam kanta,,Nunahata,Madhya Pradesh,477332,OPERATIONAL,26.4539743,78.82249850000001,Nunahata,ChIJ2zeUpdtldjkRh4XP_06uwkk,,
Jeewan Dharam Katta,,Etawah,Uttar Pradesh,206001,OPERATIONAL,26.7913653,78.9901793,"QXRR+G3V, Etawah - Bhind Bypass Rd, Saraiya village, Etawah",ChIJnVd0eQffdTkRu0mJucmDoH4,,
श्री सिद्धबाबा धर्मकाँटा,,Umri,Madhya Pradesh,477332,OPERATIONAL,26.5249233,78.8848771,Umri,ChIJH-w3vUpudjkRVPkP4Ht1bSo,,
Garima Scales Company,083197 62499,Hewadpura,Madhya Pradesh,477001,OPERATIONAL,26.5509466,78.76305119999999,"HQ27+962, NH719, Hewadpura",ChIJR5p2RqF7djkR8B56lwr7Se8,4.7,3.0
Shri Shankar Dharmkaanta,,Etawah,Uttar Pradesh,206001,OPERATIONAL,26.7641041,79.04558449999999,"206001, Ekta Colony, Etawah",ChIJIZqGOTzgdTkRt_ARqizZoec,5.0,2.0
Gopalji Dharmakanta,094123 04517,Babarpur,Uttar Pradesh,206121,OPERATIONAL,26.5555037,79.3156514,"H848+672, Etawah Kanpur Hwy, Garha Azad Nagar, Babarpur, Niyamatpur",ChIJAW7rqescdjkRW8sTcX6xdSs,4.1,8.0
Raju Chaubey Dharmkanta,,Arizi Munjabta,Uttar Pradesh,206122,OPERATIONAL,26.4591717,79.4971037,"FF5W+MV6, Arizi Munjabta, Auraiya",ChIJwe0aIqHznTkRxuQZqqu6DHI,5.0,1.0
National computerised dharam kanta,,Dalel Nagar,Uttar Pradesh,206129,OPERATIONAL,26.5288555,79.379206,"G9HH+GMW, Dalel Nagar",ChIJg0zY8CQddjkR07Db9d71ngc,3.0,8.0
Maa ShreeDevi Dharamkanta,,Auraiya,Uttar Pradesh,206122,OPERATIONAL,26.4537629,79.49544790000002,"FF3W+G54, Gursahaiganj - Jalaun Rd, Hashmat Nagar, Auraiya",ChIJYSkuX3LznTkReRozeELDchc,5.0,1.0
Mukhiya dharam kanta etawah,,Datawali,Uttar Pradesh,206002,OPERATIONAL,26.8002775,79.0436221,"R22V+4C9 Infront ankur petrol pamp, Vivek Vihar Colony, Datawali",ChIJQTBVwtHhdTkROqgPM8uUQMI,4.0,2.0
Kamran dharamkanta bakewar,,Bakewar,Uttar Pradesh,206124,OPERATIONAL,26.6554858,79.1887112,"M54Q+5FW, Bakewar, Sherpur Rasoolpur",ChIJfb2M3P8PdjkRbZ7D22DFDVQ,5.0,1.0
Shri Ganga Dharm Kata,088648 73485,,Uttar Pradesh,206003,OPERATIONAL,26.7564879,79.0439869,"Uttar Pradesh 206003, India",ChIJ40uO9yLgdTkRwbNIXQOmCrA,4.0,30.0
Shree Shiv Shakti Dharm Kanta,,Etawah,Uttar Pradesh,206001,OPERATIONAL,26.7556239,79.0423757,"Q24R+7W5, NH719, Indra colony, Etawah",ChIJpelGeiLgdTkR0l_K59kCv4M,3.8,23.0
रामा धर्म कांटा,,Datawali,Uttar Pradesh,206001,OPERATIONAL,26.79583,79.0396122,"Q2VQ+W8M, Yaduvansh Nagar, Ajit Nagar Extension, Datawali",ChIJwQK_pdbhdTkRhI4Z1_GrRMI,4.0,1.0
Shri Krishna Computerised Dharm Kanta,094125 56747,Auraiya,Uttar Pradesh,206122,OPERATIONAL,26.4756102,79.4795652,"FFGH+6RW, Auraiya, Madhupur",ChIJw2IAVXjznTkRAKjDfsPu_Co,,
Jai dharamkanta,,Bharthana,Uttar Pradesh,206242,OPERATIONAL,26.7548263,79.2339456,"SH 40, Nevil Ganj, Krishna Nagar, Bharthana",ChIJR0mxXD4HdjkRBrQ444-Csxg,4.0,4.0
Vinayak Ji Computerised Dharam Kanta,092192 84687,Auraiya,Uttar Pradesh,206122,OPERATIONAL,26.4746274,79.48230240000001,"meter ahead of Sai Mandir, NH 19 infront basant petrol pump 100, Auraiya",ChIJ_ReDjmDznTkRLoLzHyFxzBQ,,
Rama dharam kanta,,Babarpur,Uttar Pradesh,206121,CLOSED_TEMPORARILY,26.5706587,79.3130972,"H8C7+769, near R. N filling centre, Shastri Nagar, Babarpur, Sarai Ajitmal",ChIJ8RnqUtAddjkRlk39hvzXQoQ,5.0,1.0
SHREE BALAJI COMPUTERISED DHARAM KANTA,,Sikandra,Uttar Pradesh,209125,OPERATIONAL,26.4090053,79.57327719999999,"Mahtauli, Sikandra, Mahatauli",ChIJs3adT-OTnTkRkmRr51HTyB0,4.2,13.0
Durga Dharam Kanta,,Navi Mohan,Uttar Pradesh,206246,OPERATIONAL,26.6445067,79.6881992,"JMVQ+R77, Navi Mohan",ChIJd-5tH07mnTkRZEZ7CoMzCVM,4.3,11.0
Purwar Dharam Kanta Purwar Pradushan Janch Kendra PUC,070079 65433,Jainpur,Uttar Pradesh,209311,OPERATIONAL,26.3684367,79.99090670000001,"Jainpur, Banar Ali",ChIJtX-C7_G3nTkRn8lQkJKk2ic,4.7,21.0
Shri S P Dharm Kanta,,Auraiya,Uttar Pradesh,206122,OPERATIONAL,26.4519125,79.5218281,"FG2C+QP8, Kanpur Rd, nr. indian oil pump, Mauja, Bhikampur, Auraiya",ChIJN5xXOQDznTkRiwdU2FXa-LA,5.0,1.0
