name,phone,city,state,pincode,business_status,latitude,longitude,formatted_address,place_id,rating,user_ratings_total
Vighanaharta Computerize weigh bridge,,Nagarsul,Maharashtra,423403,OPERATIONAL,20.1062324,74.5507721,"4H42+F8R, MH SH 7, Nagarsul, Maharashtra 423403, India",ChIJazGAlTI_3DsRBMbj3a9b_1o,5,1
EMOINU WEIGHT BRIDGE & PARKING,,Maharabi,Manipur,795115,OPERATIONAL,24.9056477,93.8800547,"WV4J+44, Maharabi, Manipur 795115, India",ChIJzTx7OgDXSDcRVPNDII0yZt4,5,2
High Tech Weigh Bridge,,Byrnihat,Meghalaya,793101,OPERATIONAL,26.0415407,91.86364979999999,"2VR7+JF6, Umtru Dam Rd, Byrnihat, Meghalaya 793101, India",ChIJw3rb-FD1WjcRE1Y1oEyCqEU,5,1
Khlieh tyrchi weighbridge,,Mukhla Sohshrieh,Meghalaya,793151,OPERATIONAL,25.4897626,92.18640750000002,"F5QP+WH7, Mukhla Sohshrieh, Meghalaya 793151, India",ChIJPS7ZTXYNUDcRWTKgeE4oHhs,5,2
L&t weighbridge,,Chibinang,Meghalaya,794104,OPERATIONAL,25.8695429,90.09179789999999,"Chibinang, Meghalaya 794104, India",ChIJpVlxkN0PWDcRJdaq-hHmIG8,4.3,25
7 No. Weigh Bridge,,Guwahati,Assam,781029,OPERATIONAL,26.1098328,91.8055548,"4R54+W6M, Pator Kuchi, Guwahati, Assam 781029, India",ChIJJ3RPrTtfWjcRfXal3aC04Mk,3.7,74
Weigh-bridge 7 Mile,,HynñiewMer,Meghalaya,793150,OPERATIONAL,25.4687474,92.2831594,"F79M+F7V, HynñiewMer, Meghalaya 793150, India",ChIJATAUGegPUDcRm8ncSWXGwfY,2.9,8
Assam Weigh Bridge Private Limited,082549 93095,Guwahati,Assam,781029,OPERATIONAL,26.1151687,91.80855419999999,"37, National Highway, Jawahar Nagar, Khanapara, Guwahati, Assam 781029, India",ChIJfUD8IjdfWjcR4GPZpjKZcEI,3.4,12
Shree Krishna Weigh Bridge,,Guwahati,Assam,781034,OPERATIONAL,26.1112974,91.75459389999999,"4Q63+GRG, NH 37, Nalapara, Lokhra, Guwahati, Assam 781034, India",ChIJxeSHmqdeWjcRYLGAX9zUEg4,3.9,31
Weight bridge saphai,,Saphai,Meghalaya,793150,OPERATIONAL,25.5336731,92.63160479999999,"GJMJ+FJ9, Saphai, Meghalaya 793150, India",ChIJfT_PWwDxTzcRMvluxNngR2Q,,
Sai weighbridge,,Byrnihat,Assam,793101,OPERATIONAL,26.0617967,91.8723945,"3V6C+PX6, GS Rd, Byrnihat, Sonai N.C., Assam 793101, India",ChIJybhG4u71WjcRez0DO4qNM5I,5,2
North East Weigh Bridge,098642 12829,Guwahati,Assam,781028,OPERATIONAL,26.113452,91.80244239999999,"4R73+92J, NH 37, Near Helipad Road, Krishnapur, Beltola Tiniali, Guwahati, Assam 781028, India",ChIJG9C_AjBfWjcRWUUpNdRhrio,3.7,21
SUMO pro max -| Sumo scale/ machine | Digital weighing Scale | Weigh Bridge | Weight machine| Guwahati,095081 07976,Guwahati,Assam,781019,OPERATIONAL,26.1327757,91.78600449999999,"oppse repose bakery, Hatigaon Main Rd, Hatigaon, Guwahati, Assam 781019, India",ChIJJ89E9dVZWjcRnwqWPyvi2k8,5,234
"UB DIGITAL SCALE - | Weighing Scale | Weighbridge | Weight Machine |Guwahati, Assam",086380 20266,Guwahati,Assam,781038,OPERATIONAL,26.1328477,91.7859732,"Hatigaon Main Rd, opp. REPOSE BAKER'S, Rani Bagan, Guwahati, Assam 781038, India",ChIJzewKb3tZWjcRFZP9kGmqL5s,5,371
High Tech Weigh Bridge,,Borni Gaon,Meghalaya,793101,OPERATIONAL,26.0270559,91.84512509999999,"2RGW+R2Q, Borni Gaon, Meghalaya 793101, India",ChIJH71WOZKLWjcR3Uf-QaOw7AQ,,
M/S Kamrupa Weigh Bridge,,Guwahati,Assam,781022,OPERATIONAL,26.1153013,91.8117386,"4R86+4MH, Jawahar Nagar, Beltola Tiniali, Guwahati, Assam 781022, India",ChIJh8Pg0TdfWjcRZnZclniH43c,3.5,17
Maa Manasha Weigh Bridge,,Guwahati,Assam,781022,OPERATIONAL,26.1119501,91.8121054,"4R66+QRQ, Unnamed Road, Khanapara, Guwahati, Assam 781022, India",ChIJ6XPqCDhfWjcReU_8b_v4eDc,3.9,14
M/S Excellent weigh bridge,,Kalain Cherra Grant,Assam,793200,OPERATIONAL,25.0214923,92.47473010000002,"2FCG+86G, NH6, Kalain Cherra Grant, Talkar Grant, Assam 793200, India",ChIJodTJFkrXTzcR6JEx506kPMc,4.7,3
Dudhnoi Weigh Bridge,,Rowmari,Assam,783124,OPERATIONAL,25.9858675,90.7672942,"XQP8+8WV, Rowmari, Assam 783124, India",ChIJVxNZccDHWTcRicKAM8JytP4,4.3,3
D. H. Anupam Weigh Bridge,091010 28682,Kathakuthi Pt-II,Assam,783123,OPERATIONAL,25.9648127,91.0206791,"kothakothi, Goalpara - Guwahati Rd, Kathakuthi Pt-II, Assam 783123, India",ChIJezFVvNrtWTcR9owNvrd793Q,4.4,7
Integrated Check Gate,,Umling,Meghalaya,793102,OPERATIONAL,25.9759397,91.8598208,"XVG5+9WG, Umling, Meghalaya 793102, India",ChIJRdGWHgCLWjcRV6pJhTV3D2Q,,
Maa Baba Weighbridge,,Salpara Molandubi,Assam,783126,OPERATIONAL,26.0245535,90.67873499999999,"2MFH+RFH, Molandubi Tiniali,Krishnai Main Rd, NH 37, Salpara Molandubi, Assam 783126, India",ChIJnWFeUYzJWTcRL3dmgcIjlbg,4.1,8
K. N weight bridge,,Kyllonmathei,Meghalaya,793119,OPERATIONAL,25.4802399,90.957352,"FXJ4+3WX, Kyllonmathei, Meghalaya 793119, India",ChIJfcp_dQBdVzcRqaLF0zI5Bl0,,
Kamrup Weigh Bridge,,Guwahati,Assam,781034,OPERATIONAL,26.1254755,91.7467879,"4PGW+5PM, Lokhra Rd, Sawkuchi, Guwahati, Assam 781034, India",ChIJSU8PDP1bWjcRnXo4Aq7Ro6Y,4.7,3
G.G.WEIGHT BRIDGE,,Jorabat,Assam,782402,OPERATIONAL,26.0935083,91.87793990000002,"3VVH+C54, GS Rd, Jorabat, Japesiagn, Assam 782402, India",ChIJx28mmBv1WjcRSNmNToBVMko,5,1
Shree Vinayak Weigh Bridge,094351 06361,Guwahati,Assam,781028,OPERATIONAL,26.1138816,91.80656499999999,"4R74+HJ4, Pator Kuchi, Guwahati, Assam 781028, India",ChIJM4mmxF5fWjcRA2MlLUU9pf0,3,2
Jai Kamakhya Weigh Bridge,,Guwahati,Assam,781022,OPERATIONAL,26.1150496,91.8078896,"4R85+25G, NH 37, Khanapara To Beltola, Resham Nagar, Khanapara, Guwahati, Assam 781022, India",ChIJi8LYLzdfWjcRIZRSRzM6Yos,3.4,8
Byrni Highland Weigh Bridge,,Sonai N.C.,Assam,782402,OPERATIONAL,26.0616515,91.8871597,"3V6P+MV7, Sonai N.C., Assam 782402, India",ChIJ37N1rSX1WjcRyF_VQAPD0Bk,4,1
Weigh Bridge,,Tepesia,Assam,781025,OPERATIONAL,26.1210001,91.8948738,"4VCV+9XV, AH1, Tepesia, Assam 781025, India",ChIJO-CO2BT1WjcRUk_-JnN38a8,4,1
Abhishek weight bridge,,Byrnihat,Assam,793101,OPERATIONAL,26.0518004,91.8713648,"15th mile, Byrnihat, 793101, India",ChIJVRfgdkL1WjcROTof1P0dj0g,5,1
Bharat Electronic Weigh Bridge,,Kalain Cherra Bagicha,Assam,788815,OPERATIONAL,25.0167672,92.4865675,"105, Assam 788815, India",ChIJZ7GoojfXTzcRO5eMYZF4ZXc,5,1
Weighbridge _ L&T Construction _ TSAT JAGIROAD PROJECT,,Jagiroad,Assam,782410,OPERATIONAL,26.1239435,92.2358355,"46FP+RF6, Nizarapar Rd, Natun Gaon, Jagiroad, Tegheria, Assam 782410, India",ChIJT4hKTwDFWjcRD52pP6nG3AA,,
MaaLaxmi WeightBridge,070998 75738,Guwahati,Assam,781020,OPERATIONAL,26.177417,91.79784459999999,"B.G road, Geetanagar, Guwahati, Assam 781020, India",ChIJi-YDo-BZWjcRLguveCIeqmw,4.8,4
Umling Weigh Bridge,,Umling,Meghalaya,793102,OPERATIONAL,25.978231,91.8602624,"XVH6+74R, NH-40, Umling, Meghalaya 793102, India",ChIJAQBAxFmKWjcRDQVK9_ik1Tk,,
Rahul Weigh Bridge,,Guwahati,Assam,781035,OPERATIONAL,26.1183695,91.70083699999999,"4P92+88W, NH37, Katahbari, Boragaon, Guwahati, Assam 781035, India",ChIJAdT-3JtcWjcRWFVvFsIon-E,3.8,248
Tulsi Weigh Bridge,,Guwahati,Assam,781035,OPERATIONAL,26.1176143,91.6836176,"4M9M+2CX, Vigyan Path, Boragaon, Guwahati, Assam 781035, India",ChIJv37GSQBdWjcRbnTpKYkMIwk,5,1
Government Weighbridge,,N/A,Meghalaya,794106,OPERATIONAL,25.3637202,89.86212839999999,"9V76+FVJ, Meghalaya 794106, India",ChIJD-BISgBd_TkRsuGsgC1SVGY,,
Hanuman Weight Bridge,,Pachim Nagaon,Assam,782403,OPERATIONAL,26.1124688,92.1770414,"456G+XRM, Pachim Nagaon, Assam 782403, India",ChIJOQHJfQ7BWjcRKyMhMGqRG4U,3.3,6
2 no kata,,Sijubari,Assam,781123,OPERATIONAL,25.9451177,91.2122405,"W6W6+2V, Sijubari, Assam 781123, India",ChIJjVfuJ5sfWjcRp01kjqRsBJI,4.5,4
B K WEIGH BRIDGE & PARKING,070022 14058,Goalpara,Assam,783101,OPERATIONAL,26.0816233,90.7493633,"2, Goalpara-Matia Rd, Monakasa, Goalpara, Assam 783101, India",ChIJmVvu2AO3WTcR3LsJ02HE8dw,5,4
Kelma Weight Bridge,098591 28190,Khelma Pt VII,Assam,788815,OPERATIONAL,24.9758223,92.53586399999999,"XGGP+88H, Khelma Pt VII, Assam 788815, India",ChIJ1wr8lQHUTzcRZNaEmvzliWk,3,16
"Selsella, Amguri bridge.",,Selsella,Meghalaya,794105,OPERATIONAL,25.690644,90.0208411,"M2RC+78, Selsella, Meghalaya 794105, India",ChIJDyQOzc4BWDcRbBRswsPB8TA,,
Rahul Weigh Bridge,,Nizsundarighopa,Assam,781030,OPERATIONAL,26.2437789,91.6891583,"6MVQ+GM7, Nizsundarighopa, Assam 781030, India",ChIJQTYgIhBRWjcRIIH_hgbtmJw,3.6,46
Pobitora Weighbridge,078966 41641,Bhakatgaon,Assam,782411,OPERATIONAL,26.2351597,92.0888149,"Kuranibori, Mayong, Road, Narengi- Jagi, Bhakatgaon, Assam 782411, India",ChIJB3dF4P3nWjcRnbCTb2ckgIw,4.8,8
Advance weighbridge capacity 100Ton,,Sonapur,Assam,782402,OPERATIONAL,26.1261059,91.9136178,"Kamarkuchi, Sonapur, Assam 782402, India",ChIJk1TdCDTxWjcRQHW5j2obKOc,,
ब्रह्मपुत्र धर्म कांटा & पार्किग,,Guwahati,Assam,781040,OPERATIONAL,26.1114155,91.77694199999999,"4Q6G+HQ8, Lalmati, Guwahati, Assam 781040, India",ChIJnWDPGGVfWjcRQELTUt8Y830,3.7,9
L&T construction area,,Chibinang,Meghalaya,794104,OPERATIONAL,25.8709867,90.0894627,"V3CQ+9QW, Chibinang, Meghalaya 794104, India",ChIJrer-ZgAPWDcRp5qp5n2cPI0,,
Central Weigh Bridge,,Talkar Grant,Assam,788804,CLOSED_TEMPORARILY,25.0241752,92.4669423,"Rajiv Nagar { Supply Gate, Talkar Grant, Kalain Cherra Grant, Assam 788804, India",ChIJLVpHMQDXTzcRC94z_hnYzDE,,
GMH Wight Bridge,,N/A,Assam,781123,CLOSED_TEMPORARILY,25.9484982,91.21381559999999,"W6X7+9GW, Assam 781123, India",ChIJJ6RzukcfWjcReLATUwMOED8,3,2
AMC Motor Weigh Bridge,,Aizawl,Mizoram,796017,OPERATIONAL,23.7433692,92.79759,"PQVX+82W, Aizawl, Mizoram 796017, India",ChIJF5gAus3BTTcRYq38Iu01V_A,,
MBI Weight Bridge,,Lailapur,Assam,788120,OPERATIONAL,24.5195652,92.80143149999999,"GR92+RHF, Lailapur, Assam 788120, India",ChIJcwjHxjlBTjcRGoF6xQqk27U,4.5,4
Taxation Weigh Bridge,,Vairengte,Mizoram,796101,OPERATIONAL,24.4706571,92.7514741,"FQC2+7J6, NH306, Vairengte, Mizoram 796101, India",ChIJK6CU-SEVTjcR2NzQQQrsohU,,
Parvatui Bridge,,Phuldungsei,Mizoram,796431,OPERATIONAL,23.4894227,92.452863,"FFQ3+Q4, Phuldungsei, Mizoram 796431, India",ChIJD7uAWQB5UjcRCGHO1VrTww4,,
Shivalaya 14 Crusher,,Bung Bangla,Mizoram,796005,OPERATIONAL,23.7309464,92.781742,"PQJJ+9MG, Bung Bangla, Mizoram 796005, India",ChIJqeN887m_TTcR2RDxw5SIM_4,,
M/s A. K Weigh Bridge,,Dimapur,Assam,782480,OPERATIONAL,25.9031429,93.6785008,"WM3H+7C2, NH 36, Aokong, Dimapur, Assam 782480, India",ChIJt2VXqzzhRTcRfUqeXdpHsL8,4,1
Mahalaxmi Weigh Bridge,,No.1 Bokupukhuri Habi,Assam,785687,OPERATIONAL,26.9412527,94.8977412,"WVRX+G35, No.1 Bokupukhuri Habi, Assam 785687, India",ChIJ35wNXClQRzcRQR5mWNKY7aI,4.5,2
JK Enterprises Weighbridge,,Khatkhati,Assam,782480,OPERATIONAL,25.9651394,93.7422395,"XP8R+3V5 Petrol Pump, near Khatkhati, Khatkhati, Assam 782480, India",ChIJcQfclHnhRTcRNdK5B9vneYI,,
ODISHA WEIGH BRIDGE,,Balasore,Odisha,756019,OPERATIONAL,21.492278,86.85826329999999,"FVR5+W86, Balasore, Odisha 756019, India",ChIJoT8mZBBfHDoRiyQnhB2fu-U,4.5,4
Rajdhani Weight Bridge,,Bhubaneswar,Odisha,751010,OPERATIONAL,20.3041643,85.85489969999999,"Plot No.-161/A, Zone-A, Block B, Sector A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010, India",ChIJ-wLswBgKGToR0CcGqJWnRKk,4.2,148
Kelu sahoo computerised weighbridge,,Birapratappur,Odisha,752012,OPERATIONAL,19.8983816,85.8100027,"Birapratappur, Odisha 752012, India",ChIJw81cRZjHGToRIPP7IVTJi4A,5,3
BAJARANGI WEIGHBRIDGE,,Gop,Odisha,752110,OPERATIONAL,19.994959,86.02463139999999,"AT-GOP ( NEAR GARAHURA-PANICHHATRA PO, PS, Gop, Odisha 752110, India",ChIJQVTw4P-TGToRzBUHoNlY3qg,5,1
Weigh Bridge Kaniha Ocp,,Jarada,Odisha,759117,OPERATIONAL,21.0828556,85.04514329999999,"32MW+43R, Jarada, Odisha 759117, India",ChIJ0a4kar1THzoRVx1dcj6k3rg,4.4,19
BALUKESWAR WEIGH BRIDGE,,Uttaresoro,Odisha,756045,OPERATIONAL,21.3026369,86.70195919999999,"Chhapulia, near reliance pump, Uttaresoro, Odisha 756045, India",ChIJM572GXpvHDoR1lB1UnNnC5Q,5,6
SHREE KRISHNA WEIGH BRIDGE,,N/A,Odisha,754025,OPERATIONAL,20.5273765,85.94274949999999,"Palasa, Manguli, PO-Chaudwar, pincode-754025, Manguli Chowk, Odisha 754025, India",ChIJnQi7HF1tGToRvB2IssXNSco,5,8
LN ASSOCIATES WEIGH BRIDGE,,Fulta,Odisha,760003,OPERATIONAL,19.2882899,84.8003469,"7RQ2+849, Khajuria, Lanjipalli, Fulta, Brahmapur, Odisha 760003, India",ChIJkfF9DmpbPToR1pSZzPX_Rr0,4,25
KAILASHPATI WEIGH BRIDGE,094371 80307,Charampa,Odisha,756101,OPERATIONAL,21.1083386,86.5369051,"4G5P+8QJ, Tisalpur, NH16, Charampa, Odisha, India",ChIJS_N04hMLHDoREWTSuW_oA68,4.5,2
Shree Balaji weighbridge,083289 98254,Chandikhol,Odisha,755044,OPERATIONAL,20.7032814,86.1212721,"Chandikhol, Darpangarh, Odisha 755044, India",ChIJKwkXZZldGToRLk-uh1uOIvM,4,2
Weightrack India Private Limited,0674 246 3002,Rudrapur,Odisha,752101,OPERATIONAL,20.317059,85.88352499999999,"Plot No 623(P, Puri Canal Rd, Rudrapur, Bhubaneswar, Odisha 752101, India",ChIJp5p6IwYKGToR910ZzsD6o0Y,4.8,12
Samaleswari Weighing Bridge,06857 266 266,N/A,Odisha,765025,OPERATIONAL,19.2361478,83.8224475,"6RPC+FX4, Odisha 765025, India",ChIJU7Qp5Ei6PDoRGDKI4f8-wRg,4.8,4
Sahu Brothers Weigh Bridge,,Brahmapur,Odisha,760005,OPERATIONAL,19.2854755,84.7960243,"chakk, Khajuria, Jaleswar Vihar, Brahmapur, Ralaba, Odisha 760005, India",ChIJIx2dz5VaPToRj9Vf09cuaXQ,4.2,30
Krishna weight Bridge,,Similisahi,Odisha,759130,OPERATIONAL,21.018797,84.9230678,"2W9F+G68, Angul - Deogarh Hwy, Similisahi, Odisha 759130, India",ChIJw-xvWwD_IToRuzVBcsmYuO4,5,3
Weighbridge Narsing,077357 36971,Bhubaneswar,Odisha,752054,OPERATIONAL,20.2450007,85.7774391,"ware house complex, near Radha Krishna temple, Aiginia, Shreekhetra, Khandagiri, Bhubaneswar, Odisha 752054, India",ChIJ4Q887M-nGToRkoGbNwuJEl8,5,3
SAI SUDHA WEIGHBRIDGE,,Soshahandi,Odisha,764056,OPERATIONAL,19.1121285,82.4611366,"4F66+VF2, Soshahandi, Odisha 764056, India",ChIJ3xGLFAC9OjoRBDxlM2iY58Q,5,1
T4 DHARMA KATA WEIGH BRIDGE,,Semla,Odisha,764071,OPERATIONAL,19.4549212,82.56998999999999,"FH39+WX, Semla, Odisha 764071, India",ChIJtaARDQA1JToR898L5cHZ6tY,5,7
Behera Weight Bridge,094378 66640,Angul,Odisha,759130,OPERATIONAL,21.0165336,84.9335933,"Kosala, Kosala - Brahmanbil Rd, Chhendipada, Angul, Odisha 759130, India",ChIJrYC6u3cBIjoREdbiJFjTka8,5,5
Shree Jagannath Computer Weigh Bridge,,Jagatpur,Odisha,754021,OPERATIONAL,20.4922183,85.9252612,"FWRG+V4R, Cuttack - Chandabali Rd, Jagatpur Industrial Estate, Jagatpur, Odisha 754021, India",ChIJ8-QjqrYSGToR3v6wavMKQ-A,5,2
Coastal weigh bridge,,Chhanpur,Odisha,756019,OPERATIONAL,21.5044628,86.8916542,"GV4R+26V, Kalidaspur, Balia, Chhanpur, Januganj, Odisha 756019, India",ChIJf7PWMyZfHDoR2jyU6vHO6oc,4.4,5
Surya weigh bridge,097772 08098,Panchamahala,Odisha,759132,OPERATIONAL,20.82358,85.0645682,"Panchamahala, Angul, Odisha 759132, India",ChIJKeO5UIKlGDoRxFY9MriXE2s,4.1,22
"Govt Weigh Bridge, Nayagarh",,Balada,Odisha,758034,OPERATIONAL,21.8547562,85.4124748,"VC36+WX5, Joda - Bamebari - Palasponga Rd, Balada, Dobuna, Odisha 758034, India",ChIJ544YXTmnHzoR7jFDe3g8IUk,4,11
Totapada weighbridge,,Totapada,Odisha,752056,OPERATIONAL,20.1565071,85.6044966,"5J43+JQ5 Indian road weight Bridge, Totapada, Palatotapada, Odisha 752056, India",ChIJHVx_NRKtGToRPkdGRUnbDXA,5,1
"Maa Parameswari Weight Bridge, Dudupali",,Sansanpur,Odisha,767062,OPERATIONAL,20.8995876,83.91338999999999,"Sambalpur - Sonepur Road Dudupali, Sansanpur, Odisha 767062, India",ChIJiW7EAVvhIzoRwjekHjD-Aos,4.6,12
Swasteek Weigh bridge Firstgate BERHAMPUR,,Brahmapur,Odisha,760002,OPERATIONAL,19.3275175,84.76939229999999,"8QH9+2Q2, Duduma Colony, Brahmapur, Odisha 760002, India",ChIJcZVQVXNPPToRu4ojPhymFZo,4,44
Kapileswar Weigh Bridge,,Sapuapalli,Odisha,752102,OPERATIONAL,19.4373701,84.7811621,"CQPJ+WFV, oscsc godown, Dhoba street, near sapuapalli high school, AT/PO, Sapuapalli, Odisha 752102, India",ChIJfUYjN2hTPToRP6Ua5hU4aHM,5,2
କଣ୍ଟା OMC JILLING Weighbridge: 6-7,,Jalahari,Odisha,758034,OPERATIONAL,21.9600428,85.4308999,"XC6J+29, Essel Mining Colony, Jalahari, Odisha 758034, India",ChIJBXcBWgClHzoReI-4mEGe3io,4.5,2
OMM SAI WEIGHBRIDGE,,Chandipur,Odisha,755009,OPERATIONAL,20.8143937,86.1917175,"R57R+QM4, Chandipur, Odisha 755009, India",ChIJnQWDb8BZGToRTSnCotRgdd8,5,1
NCCY WEIGH BRIDGE,,Rourkela,Odisha,769011,OPERATIONAL,22.2111091,84.88924600000001,"6V6Q+CMQ, Rourkela Steel Plant Area, Rourkela, Odisha 769011, India",ChIJh1XkmDYfIDoRjxdja3gUKXo,5,3
Omm maa nandia weighbridge,,Patapur,Odisha,754005,OPERATIONAL,20.4491797,85.8267444,"CRXG+MMH, Patapur, Odisha 754005, India",ChIJQRGH1-kPGToRz_C-_XcskLo,5,1
କଣ୍ଟା Weighbridge 1&2 - JLIOM OMC Ltd.,,Jalahari,Odisha,758034,OPERATIONAL,21.9564988,85.4256052,"XC4G+H6X, Essel Mining Colony, Jalahari, Odisha 758034, India",ChIJD7MHZvKlHzoREIs3ID0VioI,4,4
Maa Mangala Weigh Bridge,,Tadkisul,Odisha,757107,OPERATIONAL,21.9076598,86.7526187,"WQ53+329, Tadkisul, Baripada, Odisha 757107, India",ChIJxaMG7u-tHToR0ojkskUiEMI,4.1,8
Lorry Weighbridge CWC Bolangir,,Madhiapali,Odisha,767065,OPERATIONAL,20.7454022,83.49627679999999,"PFWW+5G6, Madhiapali, Odisha 767065, India",ChIJafJ0S1cPJDoRE4PsSf-jXnY,5,1
MAA DULAMANI WEIGH BRIDGE,,Chahata,Odisha,752120,OPERATIONAL,20.0566509,86.1007497,"3442+M79, Chahata, Odisha 752120, India",ChIJ4wbWV3GPGToRgdbVTssdQ0o,5,1
Ambika weigh bridge,,Bakilikona,Odisha,761144,OPERATIONAL,19.465911,84.6735473,"FM8F+9C7, Bakilikona, Odisha 761144, India",ChIJFwxRGmpLPToRPTEQJLlEXaQ,5,3
Urmila weigh Bridge,,Amanakud,Odisha,752103,OPERATIONAL,20.1640841,86.0402241,"527R+J3Q, Phulnakhara, Niali road, SH 60, Amanakud, Odisha 752103, India",ChIJ7eFUcDqbGToRO4PubbIr0GU,5,1
Sree Ram Computerised Weighing Bridge,,Angul,Odisha,759132,OPERATIONAL,20.8260677,85.07506740000001,"R3GG+C2G, Sambalpur - Angul - Dhenkanal - Cuttack Rd, Karadagadia, Angul, Odisha 759132, India",ChIJZSWSU3ulGDoRX4En-WoRdOQ,4,3
Rama weigh bridge,,Tikarapada,Odisha,761054,OPERATIONAL,19.3738288,84.7082715,"9PF5+G8J, Tikarapada, Odisha 761054, India",ChIJIZPBnL9OPToRd6BrDhe_ROs,5,2
Chowdhury Weigh Bridge,,Dadhimachhagadia,Odisha,752056,OPERATIONAL,20.1193379,85.57680880000001,"square, NH16, Dadhimachhagadia, Odisha 752056, India",ChIJK_B_-7xTGDoRWWm37oPuvuQ,4.5,2
Basudev weigh bridge,,Badachanchoo,Odisha,754025,OPERATIONAL,20.5311548,85.9477361,"GWJX+F39, Badachanchoo, Odisha 754025, India",ChIJ94CBz0ltGToRD2VDdRM6S5o,4,1
Maa Birachandi WeighBridge / DHARMA KANTA / ମା ବିରଚଣ୍ଡୀ ଧର୍ମ କଣ୍ଟା,,Nayagarh,Odisha,752070,OPERATIONAL,20.1371936,85.08199809999999,"43PJ+J3H, Nayagarh, Kalahandi, Odisha 752070, India",ChIJzagaHwB7GDoR12l9Nna6A2w,5,2
Utkal weigh bridge,,Balasore,Odisha,756001,OPERATIONAL,21.4924856,86.8813787,"Bampada ,chhanpur, near concor warehouse, Balasore, Odisha 756001, India",ChIJ3SHlIHpfHDoRf4P-Y7FJMmg,5,2
S2 Trader Weigh Bridge,,Jatni,Odisha,752050,OPERATIONAL,20.1506071,85.7499191,"Budhapada , harirajpur, Jatni, Odisha 752050, India",ChIJ1bIukiivGToRwQMXwB_78R4,5,1
Weight bridge,,Bamaloi,Odisha,768212,OPERATIONAL,21.5753722,84.05441669999999,"H3G3+4QV, Unnamed Road, Bamaloi, Salhetikira, Odisha 768212, India",ChIJq3cPTZ4bIToR3Sa0BERwsO0,4.5,2
Weighbridge & Weighing Machine Manufacturer - Weighing India,094371 04778,Bhubaneswar,Odisha,751006,OPERATIONAL,20.2617483,85.8463167,"Plot No. 2163, Champa pokhari lane, behind Indian oil petrol pump, Chintamaniswar, Laxmisagar, Bhubaneswar, Odisha 751006, India",ChIJaadH77unGToR9CtafVywR68,3,2
Sabnam Weight bridge,,Dalaiput,Odisha,752055,OPERATIONAL,20.1441498,85.5986452,"Daleiput Rd, Dalaiput, Odisha 752055, India",ChIJDUj0utRTGDoRWQOp5ZnmwrQ,4.5,6
Narsingh Digital Weigh Bridge,093381 04594,Immamnagar,Odisha,754200,OPERATIONAL,20.494884,85.94910329999999,"Infront of Kalia Dhaba, Immamnagar, Jagatpur, Odisha 754200, India",ChIJLQqJ-hxtGToR1nqkFsyf0UQ,3.7,3
Shree jagannath weighbridge,,Chaudwar,Odisha,757027,OPERATIONAL,20.5232572,85.8896614,"Devinagar, Chaudwar, Odisha 757027, India",ChIJ0aiXYNcTGToRpeJWbMwats8,3.5,2
Sri Muralikrishna Weigh bridge,,Basiniguda,Odisha,764043,OPERATIONAL,18.7480369,82.4284974,"PCXH+C8W, Basiniguda, Odisha 764043, India",ChIJr7VIF62JOjoRwdC7kF8d3eo,5,3
Gayatri Weighbridge,,Cuttack,Odisha,754025,OPERATIONAL,20.5256778,85.9439404,"GWGV+6HX, Cuttack, Odisha 754025, India",ChIJO-_8lWRtGToRaV51QeJc6v4,4.7,3
Weight Bridge,,Pathara,Odisha,760007,OPERATIONAL,19.3213363,84.8697646,"Defence colony,phase-1,1st lane, Via- Bhanja Vihar, Chidananda Vihar, Pathara, Odisha 760007, India",ChIJT3qjhy5XPToRqfDhoHx4LZk,5,1
Balasore weigh bridge,,Banaparia,Odisha,756056,OPERATIONAL,21.4807485,86.8885121,"FVJQ+7CR, Artung, Balia, Banaparia, Kuruda, Odisha 756056, India",ChIJZ2hxtrtfHDoRKbR9xs11t7o,2,1
Sanjukta Weigh Bridge,094370 66661,Brahmapur,Odisha,760002,OPERATIONAL,19.3026453,84.7813407,"8Q3J+3H2, Housing Road, opp. New Mango Market, Meenakhi Nagar, Housing Board Colony, Brahmapur, Odisha 760002, India",ChIJ96U2NahaPToR5TgT_nkezFM,4.5,4
Weighbridge,,Kudaloi,Odisha,768217,OPERATIONAL,21.767144,83.8456595,"QR8W+V73, Unnamed Road, Kudaloi, Tingismal, Odisha 768217, India",ChIJw0AxnGbZIDoR45N4ysSRFCQ,4.1,7
Mahanta Weigh Bridge,824960299,Rourkela,Odisha,769043,OPERATIONAL,22.1771914,84.86558939999999,"At/Po, opposite R.C church, near Vibrant Honda/Okinawa Showroom, C Block, Jalda, Rourkela, Odisha 769043, India",ChIJ4xfud9UfIDoRGizAwkGSxvA,5,1
Kmmpl Weigh Bridge,,Topadihi,Odisha,758035,OPERATIONAL,21.9768641,85.2971239,"X7GW+PRX, Topadihi, Odisha 758035, India",ChIJB_Li4JujHzoRFF0tpBIArS4,4.3,3
Shri Ram weighbridge & Enterprises,,Dhenkanal,Odisha,759025,OPERATIONAL,20.7115705,85.51407619999999,"Jhargadiya, NH55, Gadasila, Dhenkanal, Odisha 759025, India",ChIJjw9cSODdGDoRzVyuI0nqwQ8,5,1
